recording_id,composition_id,title,artist,album,release_year,duration,source_dataset,source_track_id,audio_path,metadata_verified
76f57068-1ef4-46d1-9405-02464d75f93a,8729e12a-3d50-4874-92c2-b2471cc5326c,YouTube Library Track 397,YouTube Creator Artist 18,YouTube Audio Library,2024,180.0,YouTube Audio Library,yt_0397,audio/yt_0397.mp3,True
0631607b-62e5-476f-8928-324dc06391b1,c13cf290-b7a1-447f-bdf6-806b6d467cfb,YouTube Library Track 400,YouTube Creator Artist 1,YouTube Audio Library,2024,180.0,YouTube Audio Library,yt_0400,audio/yt_0400.mp3,True
8bd3c3f1-f7f4-4224-be9f-c1f4a336951b,f591ba12-147c-42c3-bf42-59350dfae646,YouTube Library Track 399,YouTube Creator Artist 20,YouTube Audio Library,2024,180.0,YouTube Audio Library,yt_0399,audio/yt_0399.mp3,True
9d452dd9-da49-4866-9c1b-b590bd200efb,8c2aec54-1cf9-4c0f-8872-f71e8fe98800,YouTube Library Track 392,YouTube Creator Artist 13,YouTube Audio Library,2024,180.0,YouTube Audio Library,yt_0392,audio/yt_0392.mp3,True
c8f57363-86cc-4a4c-88af-435e85d81ba6,75965d86-754a-47bd-ae27-33f4073901cd,YouTube Library Track 394,YouTube Creator Artist 15,YouTube Audio Library,2024,180.0,YouTube Audio Library,yt_0394,audio/yt_0394.mp3,True
a47bae9c-7f99-42df-8378-3d00d3150574,7ce3083d-3739-4f66-9599-ff34d97552e3,FMA Track 000212,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,212,audio/000212.mp3,True
42112f07-c457-4fa9-a83a-140da51bdc14,4a1c73f0-8250-4cb8-87c7-f8da5ba8982a,FMA Track 000255,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,255,audio/000255.mp3,True
5c1bbad1-910d-4240-a63a-e5d32834f941,836f0333-a2a4-4422-9dc9-ead7368f268d,FMA Track 000459,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,459,audio/000459.mp3,True
02971c85-e408-44dd-9e95-60fd298747bc,7e556cc7-3eed-4b90-81bb-b15d933aa7ab,FMA Track 000666,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,666,audio/000666.mp3,True
97249479-a1d4-432e-a5f5-693017177428,acfe7e3d-8a2c-473b-be79-234741ba3bab,FMA Track 000694,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,694,audio/000694.mp3,True
1741a02f-236f-4ceb-9fa5-763985ed47c9,c04853a1-f422-4769-b977-68dad4c7ef91,FMA Track 000706,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,706,audio/000706.mp3,True
1d8f9403-91ab-43ce-8e4d-bc723869b42a,649ea362-b78b-40ec-944f-bbe02663c3ad,FMA Track 000814,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,814,audio/000814.mp3,True
52916873-564b-4a5b-9d21-277da0744e7c,179d6d22-4410-4536-8d86-f0a4faa4aacf,FMA Track 000892,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,892,audio/000892.mp3,True
64112c8f-53a7-4a1a-bf5a-4fdb10446387,df6ade2d-1548-4526-9052-aeedcb208343,FMA Track 000998,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,998,audio/000998.mp3,True
06fc29ba-71f0-4cb3-9476-e89bdcc5bcb1,1dae32bd-4a26-4df8-a3ce-65d4b1373a3e,FMA Track 001069,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,1069,audio/001069.mp3,True
fd4ae8bf-a911-4ea2-8986-8bc284c6190d,986e0ea5-f7c9-4919-8036-777f251b9abb,FMA Track 001083,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,1083,audio/001083.mp3,True
44db2c76-7380-458d-80e2-338c427ab73e,fceaf0c2-1066-4866-b8f2-7660f10079df,FMA Track 001276,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,1276,audio/001276.mp3,True
55121ebe-cd57-49e2-b30b-34e7cb3b829e,6fe6d05d-f7b7-41a9-b5e9-cc3df3a64337,FMA Track 001277,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,1277,audio/001277.mp3,True
521f7311-b98a-4e8b-a642-f009ace78d14,ed14a713-c9d2-41f8-9ec5-c2da5a9e6276,FMA Track 001544,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,1544,audio/001544.mp3,True
b3a3f25c-964c-46b0-839e-751f13944da3,bedb37a7-7640-4703-b66e-7cde9314a0e6,FMA Track 001680,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,1680,audio/001680.mp3,True
c66d0a24-cdd8-4504-890d-600b1aaed1ce,5c215bb8-23c2-4ec5-b212-2cd5a8aa3621,FMA Track 001686,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,1686,audio/001686.mp3,True
1603d66c-1bea-43e4-b8fa-847558f3bb54,5dc8e7e9-d078-47b3-a14a-09e19ad4a4d7,FMA Track 001924,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,1924,audio/001924.mp3,True
b6674d82-c0bf-4aec-8126-b122c7b431ab,bfc5cc61-c366-49ae-8dea-c51f1386d62a,FMA Track 003272,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,3272,audio/003272.mp3,True
3317fda8-bae3-4963-b18e-b6664889eff3,f5b343eb-e417-4560-ac35-0baacfc263b1,FMA Track 003722,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,3722,audio/003722.mp3,True
60ac767e-af43-4e0c-b657-ee15e7e69a07,001656b0-41f6-45e4-8402-fbd342ee02f5,FMA Track 003775,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,3775,audio/003775.mp3,True
be27fb0b-07c0-47b8-b744-4c9f6ef90640,9546aaff-a71d-44be-a90a-e81925d7c367,FMA Track 003905,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,3905,audio/003905.mp3,True
5157912c-7776-4225-8bdd-6fb1f84dbaff,a8ecef2b-d23d-450c-ac9d-8b3972619870,FMA Track 003920,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,3920,audio/003920.mp3,True
ee68c8c9-27aa-4555-8fab-4454537c4cea,31c6d0d8-6d18-4808-a7ee-14d847ecf57d,FMA Track 003950,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,3950,audio/003950.mp3,True
3736e3b1-c56a-4e3e-bb90-064f9fc7f72e,c7544bdb-3b4e-4416-a825-3dcda333af4d,FMA Track 004017,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,4017,audio/004017.mp3,True
40f04e3a-9451-49b8-85ac-820477e5ac2b,3163799f-11ea-4438-ba48-2557d1577a7e,FMA Track 004067,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,4067,audio/004067.mp3,True
e6ced041-fa99-4b7c-bf42-fcbdbeb08a60,afbe25b9-f3f3-4fa6-b27f-e6b0195abf53,FMA Track 004236,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,4236,audio/004236.mp3,True
8909745c-bd31-40d7-ac91-b92e2ee671da,346ec056-320a-4da4-a64d-cc184b6aeb72,FMA Track 004509,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,4509,audio/004509.mp3,True
c011a9a7-404d-40f2-81e8-9de2c00719e3,6b97fb4f-248d-48bc-9b84-821be59d0e9b,FMA Track 004684,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,4684,audio/004684.mp3,True
96b2bcef-f2ba-465a-9426-d88817ad13f3,672fc28b-f57f-490a-91de-2e007220d1ab,FMA Track 004777,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,4777,audio/004777.mp3,True
76fa1073-889f-4664-8238-11c12cfbaff1,269b5ccb-891e-4877-a4e1-9ce91f2f45d7,FMA Track 004784,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,4784,audio/004784.mp3,True
7511c96c-ac1d-46cf-ac4f-1ab81e039bb1,0de9ea87-3ffa-4ac6-8534-1c35b29856c6,FMA Track 004835,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,4835,audio/004835.mp3,True
f9a8f5bd-3019-4e2b-a7e7-1c683af5674e,3358f9e4-204b-412f-9f2a-53d736092e69,FMA Track 005006,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,5006,audio/005006.mp3,True
853c0207-dc0a-47bc-a297-b13ac9e2f631,e2ea85ca-1078-451f-bc7e-ce97dea903f0,FMA Track 005170,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,5170,audio/005170.mp3,True
f9033b06-f398-4436-aab3-81afb02c8d97,75098787-99fc-47e9-a326-b7e338166542,FMA Track 005381,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,5381,audio/005381.mp3,True
fe407f03-4f19-4261-ad8f-33b627b7ac12,d78986e3-3ecb-4023-bafc-f5d4da389e5b,FMA Track 006467,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,6467,audio/006467.mp3,True
0fc42694-cfe9-4e2f-be10-0a6b8ed92fe6,391dd635-990a-407b-b30c-f25cc2d55acb,FMA Track 006607,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,6607,audio/006607.mp3,True
13505512-d414-44f7-b65d-7e9a8bae3ac0,1ce58e7f-5245-42b6-9a19-7d4a2adc28c1,FMA Track 006610,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,6610,audio/006610.mp3,True
f6e8cfa3-e0c0-4f2c-b5ad-b430b87f7def,0f2013d3-410e-4633-8d7a-426943d28ba8,FMA Track 006611,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,6611,audio/006611.mp3,True
c8245446-dfa9-405a-9c31-beff8051aebb,a140d8d8-8791-459b-8177-e332b4e9d945,FMA Track 006778,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,6778,audio/006778.mp3,True
d5fe8c38-3580-4f29-a701-681adcc83a58,f0cf59d0-e7d1-4f4d-ae06-7666f762ad52,FMA Track 006788,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,6788,audio/006788.mp3,True
61886c89-2b66-425c-9dd5-296ed94dd7ce,b4e27044-e2c1-472d-8e25-57467e44f995,FMA Track 006803,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,6803,audio/006803.mp3,True
395f18e6-8e7f-487a-a79c-949832d70e67,005484e5-47bf-4ed8-9029-c2282e910ec4,FMA Track 007385,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,7385,audio/007385.mp3,True
c8599139-beb4-4a92-887a-71f35f3d9842,17f69ce8-dcae-4bc7-a706-a2a979a65f69,FMA Track 007393,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,7393,audio/007393.mp3,True
d7ec9a76-2724-43ed-b6a0-96c50ed3af8c,0cde8df8-4791-4cf3-82a5-a05791893534,FMA Track 008345,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,8345,audio/008345.mp3,True
4d82f62a-0909-4908-b5f1-1605ee77b9c4,53c529d0-ba87-4fb3-abab-edb30918d760,FMA Track 009511,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,9511,audio/009511.mp3,True
3399dda7-9490-4bec-94a9-232036026cf9,a0d0d87b-600b-413b-98f0-b7cb0c57318f,FMA Track 009962,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,9962,audio/009962.mp3,True
31f26670-f45c-4728-8e4a-f77e5170188b,3aa27e86-6b4c-47f7-9bb2-7e3a1c8723bf,FMA Track 010441,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,10441,audio/010441.mp3,True
89d2707c-c3d0-4388-b72e-4de98c65c70f,beadb9e5-6958-48d8-abe1-bab54576681d,FMA Track 010669,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,10669,audio/010669.mp3,True
136c89af-3ec8-4344-b02a-536a779d945f,7de606eb-6f54-43ff-a315-8dcdd4930288,FMA Track 010677,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,10677,audio/010677.mp3,True
7fb83357-2bca-4d22-bbab-3996d330ccda,4766f437-5dfe-4666-8fc6-550583eebdc5,FMA Track 010684,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,10684,audio/010684.mp3,True
580d6ab1-b434-4df4-95f0-cc6649b0970f,e7b86c9b-e8ee-497a-b850-39ec08225ab7,FMA Track 010805,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,10805,audio/010805.mp3,True
076914c1-d4d6-4b2b-a428-a2634358376c,d285af4c-eb96-43ec-8b25-481644b2e601,FMA Track 010808,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,10808,audio/010808.mp3,True
2a97e7b8-eb86-469c-959b-435b34f6cf34,e29c8667-2b56-4d3e-8829-42647487706f,FMA Track 010992,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,10992,audio/010992.mp3,True
5bb2af93-6e03-46b9-9d0a-3083f5dac5e1,1221b70a-08e0-4496-9a1c-98b51fcb7e95,FMA Track 011059,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,11059,audio/011059.mp3,True
8851770e-3ff3-4165-a2e9-23612f494e6d,93f1e4f7-3cb4-43f6-9ebd-c7ff44194835,FMA Track 011237,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,11237,audio/011237.mp3,True
c1a4fa0b-1171-4233-88a6-affa8cd9695a,5d7a6eac-7a48-4781-a6eb-94b3b045b173,FMA Track 011262,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,11262,audio/011262.mp3,True
03091b03-494f-4586-ae49-30cabc61df7e,7559b5c9-0646-4190-8562-4d53abafa9be,FMA Track 011504,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,11504,audio/011504.mp3,True
0e090704-74f3-4606-904b-9fd70f066764,a6be4433-de95-45ce-aaf7-c597f9b5d3b2,FMA Track 011673,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,11673,audio/011673.mp3,True
12b36a0d-3171-417a-9532-3609bd214125,1ac38e9a-50bd-409d-8473-23cad794d062,FMA Track 011682,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,11682,audio/011682.mp3,True
5b0b74bd-07d5-43e8-9f69-db49bc1c746d,bb488d7f-becf-418b-8c18-4d264819257d,FMA Track 011770,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,11770,audio/011770.mp3,True
116ccf98-fa93-4869-9d3a-bb5cfb10b854,542c24fd-f93d-4fed-961d-e2f5b54d068c,FMA Track 011785,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,11785,audio/011785.mp3,True
09a26097-cbeb-479b-9d0b-c6af89ff55a4,a550ec47-0bcd-4e52-b6d4-add280c486d8,FMA Track 011790,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,11790,audio/011790.mp3,True
2b036d09-6cb9-4672-8569-f05471535141,54309e04-8a45-41bd-ac35-f21c00bf74eb,FMA Track 011792,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,11792,audio/011792.mp3,True
70e9e8e3-1e15-410f-9011-868d683b9d48,57baf113-5282-4a96-a881-c7922ce320ae,FMA Track 011795,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,11795,audio/011795.mp3,True
a667c7e5-2367-4598-b39b-3efd41e06038,069a5a03-ddd9-447f-abf4-b7e407c5a6c3,FMA Track 011803,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,11803,audio/011803.mp3,True
f6d9356f-5657-4e54-b4c5-1510a3e55382,71b2366e-08bf-47b6-806b-8ac940bf21c3,FMA Track 011919,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,11919,audio/011919.mp3,True
ca747610-333e-45bd-a97a-bd94290c83c5,3ac33ea5-997d-433b-8042-b6e33b7830d0,FMA Track 012061,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,12061,audio/012061.mp3,True
63f65523-819f-4611-8b59-112ff87cdc71,7b6c488b-ba48-49b9-b872-480baedd3c9a,FMA Track 012174,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,12174,audio/012174.mp3,True
9281a9be-d3c5-4cce-b8c2-e7db3f67423d,329a4c16-bb92-4a51-a12c-51d4406f3652,FMA Track 012394,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,12394,audio/012394.mp3,True
033ae76b-a36a-4f7c-9358-3f1125f63685,d3aede3d-ab7c-41f5-9ac6-4ab59ab185d7,FMA Track 012690,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,12690,audio/012690.mp3,True
a900bec3-a5e1-4f25-aa32-1781d8dd4818,3ac15799-fa8a-43d0-95ef-99ec3643e541,FMA Track 013474,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,13474,audio/013474.mp3,True
fd58eef5-a1c6-4c28-b1c2-220f25017966,cea1f61b-3064-43eb-931e-bfb2185005f3,FMA Track 013561,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,13561,audio/013561.mp3,True
7ea81bb9-9190-4182-89a0-3cf370bd1148,4d59ca11-33ee-449d-abf3-316d1b7079d6,FMA Track 014315,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,14315,audio/014315.mp3,True
82bc2d87-5574-4690-88d8-37d1ab11e6c7,88a23e75-1f32-454b-838f-58acd1e63318,FMA Track 014344,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,14344,audio/014344.mp3,True
698476c9-7e95-4e18-b43e-184b6aa5561d,75bd5bd1-ac3d-4409-b1af-a1b895acd3ca,FMA Track 014358,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,14358,audio/014358.mp3,True
a5d3e55d-5183-4d71-bd4a-3b0c4029327a,0f97d765-b5ef-467e-a7d7-94be7fb9553a,FMA Track 014572,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,14572,audio/014572.mp3,True
62f6cfa6-cbb8-4f88-af07-e5bef59d827d,5a6e8e03-7693-41d0-b5f7-d0fc9d26c559,FMA Track 014586,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,14586,audio/014586.mp3,True
c3781244-c499-4d7f-8349-df40c631e48d,59c8e183-f08e-4e37-9a6d-477b266c2472,FMA Track 014601,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,14601,audio/014601.mp3,True
28bb60be-433f-4e7e-b866-597ef43d22ae,ee1a6d0f-0486-48c4-a871-128ba93e176f,FMA Track 014603,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,14603,audio/014603.mp3,True
06d0d890-c010-4040-9caf-39a97ff42f84,c963cccd-29f4-46a1-b6fa-51789cc515e3,FMA Track 014809,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,14809,audio/014809.mp3,True
90521096-2369-449c-ad25-d3f705c80e44,5a207318-6024-4a1e-80ec-e51e13f18264,FMA Track 015210,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,15210,audio/015210.mp3,True
0b76c20c-97de-4c1c-a205-49ab58782d4a,61176fd6-b078-4b51-bee6-c339528c2c1d,FMA Track 015464,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,15464,audio/015464.mp3,True
b0e6f884-631c-4041-86b8-b6560489af43,8b989d3d-4c86-4359-83af-e49fe6a7388e,FMA Track 015487,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,15487,audio/015487.mp3,True
7520c888-b0db-42bb-869e-72db561b2d22,af30eac0-450f-4374-ba07-13724a8e38ec,FMA Track 015488,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,15488,audio/015488.mp3,True
b43d2c89-3478-4ee1-b769-344e86607532,c3d46565-950c-4e96-a00d-f79d74a87f07,FMA Track 015625,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,15625,audio/015625.mp3,True
cd358dd0-340d-4868-ae4b-23677d8fd447,d3534b2d-2db7-4ccb-95b5-7213c2fdadef,FMA Track 016339,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,16339,audio/016339.mp3,True
935b4e43-119f-4491-83b8-53743ac3710f,cfb87cb3-9fd6-4277-bad3-ee81b5e27c49,FMA Track 016822,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,16822,audio/016822.mp3,True
ad52e1a5-974d-472f-bd24-a1a563b76ddc,211ea3bb-31d0-4b66-8f75-c60ed0e06ac9,FMA Track 017608,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,17608,audio/017608.mp3,True
ed059e98-5f57-428e-8b31-f8ed1cdd0d00,c89e5456-fa66-49be-935c-a6a9de24d56f,FMA Track 017633,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,17633,audio/017633.mp3,True
39dfa500-eeb0-4ffb-bf4e-2a6ea72921e7,c8f827ad-23be-4e52-b66e-5c2d2607c5f1,FMA Track 018032,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,18032,audio/018032.mp3,True
7ecf3bd0-2056-4664-95ee-81984c429c0d,8d811a13-c8fd-4fab-87ec-38fe75da6a5a,FMA Track 018611,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,18611,audio/018611.mp3,True
ffd0d60b-c130-412b-8db2-6b0660032843,6b42e2ea-8435-4a95-b4da-109e3ca5bab7,FMA Track 019689,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,19689,audio/019689.mp3,True
9c83c058-275a-40b1-ab7b-49e9e7c598c9,f46e0fe2-05ce-463e-a823-4dd5be1c6724,FMA Track 020050,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,20050,audio/020050.mp3,True
e1a5fca0-ce42-440f-a207-aeba938fee1d,6ee67c21-ea6c-4e11-b74c-8c31ecb2e1c7,FMA Track 020424,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,20424,audio/020424.mp3,True
48a28738-48fb-4d43-9a55-062ed475fa8d,e0bf8ccb-fe71-42a7-b8c5-5357df49f731,FMA Track 021859,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,21859,audio/021859.mp3,True
565de1b4-012c-413d-825a-a1887490c48e,c26c21bd-2c7e-4a97-bc02-3749f29b4b69,FMA Track 022296,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,22296,audio/022296.mp3,True
5a90afb3-a478-4959-b268-c680e0f8e72b,ec37a316-1a46-4a6d-8a68-42835d7b0ccb,FMA Track 023010,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,23010,audio/023010.mp3,True
88839c21-2a98-4643-bfa6-6d2bb373cea0,ab222427-1015-4fa6-a7c9-850dd3ff21d6,FMA Track 023505,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,23505,audio/023505.mp3,True
caad3f13-19a2-4450-a7f2-2f21d627297c,32620dd6-409c-4bff-9fed-d8f0d0f2b013,FMA Track 024370,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,24370,audio/024370.mp3,True
aa5b1581-01e7-40e3-89e0-4aad74ed8274,0b9a4e95-4abe-4c81-9b4d-21e721677064,FMA Track 024720,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,24720,audio/024720.mp3,True
b3242162-f02e-45ab-adbe-659126bd5e59,022169d8-ebf2-4c27-8177-73ee52205af9,FMA Track 024739,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,24739,audio/024739.mp3,True
e9492ff1-9063-4b0c-845c-8418b20f4098,f35e9ea7-d193-4527-b75a-338d71190caa,FMA Track 024747,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,24747,audio/024747.mp3,True
8e3b483c-8d32-429e-9a1b-e3da528745ea,512c73e1-7af7-45f7-98f0-cb4d14056c50,FMA Track 024842,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,24842,audio/024842.mp3,True
ee70d099-61cd-40e8-96ee-8e337f257e7a,d9a175de-08c5-435b-be55-5e7ed66740b0,FMA Track 024912,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,24912,audio/024912.mp3,True
36fbf686-6e5f-46a3-ab71-9c07b4eb0ceb,cfa2123b-8bc7-4f9c-92c9-3e9474ccbdb8,FMA Track 024915,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,24915,audio/024915.mp3,True
4c5b6e44-eafa-4baa-b0d9-a7d182dd82e1,de607ea0-c269-4fd6-b4bf-9e18949dcf0f,FMA Track 025030,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,25030,audio/025030.mp3,True
a7a1078f-bf0d-4e10-b61c-7256a8d089bd,443e54ca-7a4d-417f-b377-30f4e9c1cd33,FMA Track 025031,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,25031,audio/025031.mp3,True
3fd5f00e-1821-4cdf-90e1-8a62a954034e,49230db8-fa53-4747-b377-5c0930526965,FMA Track 025063,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,25063,audio/025063.mp3,True
4a40de9e-4761-4e8b-b4ac-6c6d443e02e4,4d8ee189-f49d-4dde-9531-a1ee7cd616f1,FMA Track 025124,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,25124,audio/025124.mp3,True
4deed729-dcac-4065-91e0-3f9797ad01d5,2cf71e83-0670-4bcb-aa48-997b1fe5bd87,FMA Track 025216,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,25216,audio/025216.mp3,True
ac6ff383-7a6f-4774-b739-ef0ba042d2aa,41618ed5-5188-4fce-b688-4386afc683c1,FMA Track 025378,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,25378,audio/025378.mp3,True
f88315a7-8689-4c9c-ad41-d3a0ea5c62a4,21485db9-b225-4c92-90a0-cab95000e651,FMA Track 025669,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,25669,audio/025669.mp3,True
150a88ec-4cc7-4619-b16d-a43a67b14872,6cfbde8d-dfff-4bbf-a095-3c993006cb3f,FMA Track 025795,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,25795,audio/025795.mp3,True
f2fce5fb-bf95-4993-850f-44dff6269139,41514edb-6006-4f31-a198-8a8f3255cb1e,FMA Track 025797,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,25797,audio/025797.mp3,True
b7bf992d-d14c-4421-b1db-0eed5af4c8cd,de306c3f-d05a-459a-8a1d-8ce76db22f90,FMA Track 026012,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,26012,audio/026012.mp3,True
b39cc704-286b-40d7-8164-830f1aa549af,10bde625-fbd3-4131-889b-67d98efe5999,FMA Track 026014,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,26014,audio/026014.mp3,True
ba850061-fc3b-4526-bad1-ffa30521a063,c759ee77-3193-4efb-851a-566680005f40,FMA Track 026016,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,26016,audio/026016.mp3,True
768b1116-5bb8-4f1a-958e-2b640de027e5,094ade18-fac7-4260-903b-33a621fdd2a4,FMA Track 026017,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,26017,audio/026017.mp3,True
a6243e9f-3723-482a-8298-34b7301dc50e,93310d61-e0e5-4731-bb62-09e97f4e4821,FMA Track 026025,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,26025,audio/026025.mp3,True
b8b6aec0-e3b9-427c-9145-2997cf887ccc,4a89aedd-5f86-4af6-9578-8d0d0fa821b9,FMA Track 026465,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,26465,audio/026465.mp3,True
4d3927e8-bb4c-4262-acfc-9b672549c8c4,3635c0d8-dee1-48ca-b28f-8e024395f519,FMA Track 026466,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,26466,audio/026466.mp3,True
e8a9dbc2-04a0-4554-a3d1-d0a39c1bb0b5,9084f5b8-bfa2-45a0-a36e-b49bd04f3a39,FMA Track 026605,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,26605,audio/026605.mp3,True
c59e1697-009a-400d-8d73-63bcb29553b8,fdc0f91a-be18-4701-9cd1-da986dbd9c53,FMA Track 026642,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,26642,audio/026642.mp3,True
1cff9508-bf30-4127-8dd4-8431273288c8,ee68957e-a780-47ce-b8ff-aab203948854,FMA Track 027610,FMA Artist,Free Music Archive Collection,2023,30.0,FMA,27610,audio/027610.mp3,True
